ITSC_ID, G(x), G(y), G(z), G(calibrated),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Barometric pressure (from vehicle)(psi),Engine Coolant Temperature(℃),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Intake Air Temperature(℃),Relative Throttle Position(%),Throttle Position(Manifold)(%),Timing Advance(°),ACC_Y(m/s^2),ACC_Z(m/s^2),ENV1,ENV2,ENV_SPEED_LIMIT(km/h),DELTA_THETA(°),ACC_X(m/s),Speed (OBD)(km/h)
104,-1.65675473,9.060359,4.25445271,0.05322057,49.80392075,0.04504855,20,34.50980377,14.06866074,84,30.98039246,12.15686321,2228,36,1.96078432,18.03921509,39.5,-0.0679,8.97,0,-0.0514,25,0.193,0,49
104,-1.33716929,9.20989799,4.04653502,0.05346853,50.19607925,0.03813142,21.17647171,35.68627548,14.06866074,84,25.49019623,20.7843132,2228,36,1.96078432,17.64705849,35.5,-0.328,9.05,0,-0.000559,25,-0.26,0,49
104,-1.48296618,8.90692806,3.85613108,0.01986307,53.33333588,0.01066306,21.17647171,35.68627548,14.06866074,84,34.11764908,20.7843132,2189.75,36,4.31372547,19.2156868,32.5,-0.00354,9.13,0,0.00545,25,0.325,0,49
105,-1.53341126,9.61256027,4.35908508,0.10621351,53.33333588,0.01839182,21.56862831,36.07843018,14.06866074,84,42.35294342,26.66666603,2269.5,36,4.31372547,20,34.5,0.0342,9.17,0.12321,-0.0233,25,-0.364,0,49
105,-1.58729923,8.86112309,3.83053446,0.01627332,54.50980377,0.014113,21.56862831,36.47058868,14.06866074,84,42.35294342,29.01960754,2269.5,36,5.09803915,21.17647171,39.5,-0.145,9.18,2.4642,-0.0664,25,-0.18,0,49
105,-1.56544459,9.47364902,4.12646914,0.08436579,54.50980377,0.02542883,21.56862831,36.47058868,14.06866074,84,47.45098114,29.01960754,2301.5,36,5.09803915,20.7843132,40.5,-0.414,9.09,0,-0.052,25,-0.269,1.11,49
105,-1.36860394,9.37395668,4.227808,0.07648557,53.72549057,0.03058825,21.56862831,36.07843018,14.06866074,84,42.35294342,27.45098114,2350.75,36,5.09803915,20.7843132,40.5,-0.328,9.15,0.0309136,-0.052,25,0.0864,0,51
105,-1.51844239,9.18145752,4.0715332,0.04461652,52.54901886,0.02596693,21.56862831,36.07843018,14.06866074,84,42.35294342,20.7843132,2350.75,36,3.92156863,19.6078434,41,-0.326,9.13,0.618272,-0.0807,25,0.00203,0,51
105,-1.59164011,9.09403896,4.12407398,0.04973596,52.15686417,0.02483596,21.17647171,36.07843018,14.06866074,84,34.50980377,20.7843132,2382,36,3.52941179,19.2156868,42,-0.507,9.12,0,-0.052,25,-0.181,0.556,51
105,-1.60361528,9.13879585,4.13275576,0.05439311,52.15686417,0.0325622,21.17647171,36.07843018,14.06866074,84,33.33333206,20,2403,36,3.52941179,19.2156868,42,-0.327,9.17,0.12321,-0.0376,25,0.18,0,52
105,-1.61050093,9.05526924,4.12437344,0.04650098,52.15686417,0.02791817,21.17647171,35.29411697,14.06866074,84,33.33333206,18.03921509,2429.5,36,3.52941179,19.2156868,42,-0.235,9.13,2.4642,-0.0233,25,0.0917,0,52
105,-1.59672964,9.12442589,4.31028652,0.06046909,51.37255096,0.05898613,20.7843132,34.50980377,14.06866074,84,30.58823586,14.50980377,2429.5,36,3.13725495,18.8235302,45.5,-0.146,9,0.0309136,-0.00891,25,0.089,1.11,52
105,-1.63385236,9.00796795,4.29801226,0.04995281,51.37255096,0.03130506,20.7843132,34.50980377,14.06866074,84,21.56862831,14.50980377,2434.25,36,0,15.68627453,18,-0.0567,8.95,0.618272,-0.00891,25,0.0894,0,54
105,-1.61409342,8.99808884,4.14353371,0.04213148,47.84313965,0.039017,20.7843132,35.68627548,14.06866074,84,21.56862831,21.96078491,1666.25,36,0,15.68627453,18,-0.0571,9.28,0,-0.0355,25,-0.000359,0.556,54
106,-1.56379807,9.50912571,3.97633123,0.0816887,52.94117737,0.02299933,20.7843132,35.68627548,14.06866074,85,51.37255096,28.62745094,1710.75,36,5.49019623,21.17647171,34.5,-0.22,9.24,0,-0.0817,25,-0.462,0,55
106,-1.60406435,9.1796608,3.93322086,0.05007154,54.11764908,0.02653971,22.35294151,36.86274719,14.06866074,85,59.2156868,34.11764526,1727.25,36,5.49019623,21.17647171,34.5,-0.507,9.22,0.12321,-0.0702,25,-0.287,0,55
106,-1.71019363,9.64803696,4.0387516,0.09934193,54.11764908,0.08071108,22.35294151,36.86274719,14.06866074,85,59.2156868,34.50980377,1727.25,36,5.09803915,20.7843132,34,-0.436,9.12,2.4642,-0.0471,25,0.0705,0,55
106,-1.77006912,8.99464512,3.8221519,0.03144139,54.11764908,0.02320045,21.96078491,36.86274719,14.06866074,85,60.39215851,34.50980377,1732.75,36,5.09803915,20.3921566,34,-0.296,9.14,0,-0.0586,25,0.141,1.11,55
106,-1.78758276,9.20001888,3.84849691,0.05176979,54.11764908,0.04221317,21.96078491,36.86274719,14.06866074,85,60.39215851,35.29411697,1755.25,36,5.09803915,20.3921566,34.5,-0.367,9.14,0.12321,-0.0586,25,-0.0716,0,57
106,-1.79626465,9.08745289,3.94804001,0.0454554,53.72549057,0.00039545,21.96078491,36.47058868,14.06866074,85,60.39215851,33.33333206,1765.5,36,5.09803915,20.3921566,34.5,-0.367,9.31,2.58741,-0.0875,25,0,0,57
106,-1.90912998,9.30420208,3.93816066,0.06712669,54.11764908,0.06342409,22.35294151,36.47058868,14.06866074,85,58.4313736,33.33333206,1765.5,36,5.09803915,20.3921566,35.5,-0.539,9.1,2.4642,0.0633,25,-0.171,1.11,57
107,-1.89475977,9.26303768,4.06419849,0.0680663,53.72549057,0.04942468,21.17647171,35.68627548,14.06866074,85,59.2156868,32.15686417,1789.75,36,5.09803915,20,36.5,0.399,9.18,0,0.152,25,0.554,-1.11,59
108,-1.67561555,9.30674648,4.00222731,0.06573278,53.72549057,0.08226731,21.96078491,36.47058868,14.06866074,85,61.17647171,39.60784149,1743.75,36,5.09803915,21.17647171,29,0.947,9.14,0,0.00741,25,0.215,0,57
108,-1.41635466,9.31408119,3.96720028,0.06103557,55.29411697,0.01889915,22.74509811,36.86274719,14.06866074,85,61.17647171,42.74509811,1764,36,5.09803915,21.17647171,29,0.0464,9.21,0,0.0435,25,-0.901,0,57
108,-1.19286942,9.21079636,3.94789028,0.04774147,54.50980377,0.02909293,21.96078491,36.86274719,14.06866074,85,67.05882263,42.74509811,1764,36,4.70588255,21.56862831,25.5,0.271,9.11,0.12321,0.00741,25,0.224,0,57
108,-1.49060023,9.37620163,4.03216505,0.07044929,54.50980377,0.08420441,21.96078491,36.86274719,14.06866074,85,65.88235474,38.82352829,1769.5,36,5.49019623,21.56862831,26.5,0.0466,9.31,2.58741,-0.0287,25,-0.224,0,57
108,-1.19077373,8.87908554,3.6389327,0.00467098,55.29411697,0.02888368,23.13725471,37.25490189,14.06866074,85,65.88235474,45.88235474,1776.5,36,5.49019623,21.56862831,26.5,-0.176,9.24,2.4642,-0.0287,25,-0.223,1.11,57
108,-1.20723951,9.11694145,3.82499599,0.03431624,54.50980377,0.00733308,23.13725471,37.25490189,14.06866074,85,70.58823395,45.88235474,1776.5,36,5.09803915,21.96078491,24.5,-0.178,9.21,0.0309136,0.00741,25,-0.00125,-1.11,59
108,-1.2612772,9.31123734,3.90597749,0.05628699,54.50980377,0.02164891,22.74509811,37.25490189,14.06866074,85,62.74509811,35.68627548,1795.25,36,5.09803915,21.96078491,34.5,0.0461,9.31,0.618272,0.0435,25,0.224,0,57
108,-1.54239261,9.82781315,4.15895128,0.11813086,53.72549057,0.09950644,21.96078491,36.47058868,14.06866074,85,62.74509811,33.33333206,1795.25,36,3.92156863,20.3921566,34.5,0.268,9.31,0,0.00741,25,0.222,0.556,57
108,-1.23343503,9.18415165,3.7926631,0.03966326,53.72549057,0.03513823,21.96078491,36.47058868,14.06866074,85,59.60784531,33.33333206,1801.5,36,5.09803915,22.35294151,31,0.0456,9.31,0.12321,0.0435,25,-0.222,0,58
108,-1.08180034,9.21738243,3.77724528,0.04039448,54.90196228,0.05653324,22.74509811,37.25490189,14.06866074,85,59.60784531,37.25490189,1822.5,36,5.09803915,22.35294151,31,0.268,9.34,2.4642,-0.0287,25,0.222,0,58
108,-1.23283625,9.22801018,3.84864664,0.04592472,54.50980377,0.04351861,22.74509811,37.25490189,14.06866074,85,64.31372833,37.25490189,1822.5,36,4.70588255,21.17647171,33,-0.176,9.21,0,0.0796,25,-0.443,1.11,58
108,-1.33582211,9.40254688,3.90328312,0.06566769,54.50980377,0.03960102,22.74509811,37.25490189,14.06866074,85,62.74509811,35.68627548,1833.5,36,4.70588255,21.17647171,34,0.495,9.08,0,-0.0287,25,0.671,0,60
108,-1.33043337,9.19343185,3.81840968,0.04279,54.50980377,-0.01993656,22.35294151,36.07843018,14.06866074,85,62.74509811,29.41176414,1859.25,36,4.70588255,21.17647171,34,-0.181,9.08,0,0.00741,25,-0.676,0,60
108,-0.98031145,9.26737881,3.92109609,0.04962236,53.72549057,0.03104069,22.35294151,36.86274719,14.06866074,85,58.8235321,29.41176414,1859.25,36,3.52941179,19.6078434,37,0.0468,9.2,0.0309136,-0.0821,25,0.228,0,60
109,-1.5720309,9.09448814,4.57314014,0.06897181,49.41176605,0.11081683,19.2156868,33.72549057,14.06866074,85,26.66666794,14.11764717,1792,36,0.39215687,16.47058868,27,-0.512,9.2,0.618272,-0.0364,25,0.447,0,60
109,-1.98053145,9.39596081,4.57164335,0.10311359,49.80392075,0.08448393,19.2156868,34.11764908,14.06866074,85,26.66666794,17.64705849,1792,36,0,17.64705849,19,-0.227,9.06,0,-0.0234,25,0.285,-0.556,60
109,-1.61364436,8.85154343,4.1106019,0.02735394,52.15686417,0.02587583,19.2156868,34.11764908,14.06866074,85,33.72549057,17.64705849,1801.5,36,2.74509811,19.2156868,29,-0.148,9.13,0.0309136,0.00597,25,0.0792,0,59
109,-1.85224819,8.74840736,4.1236248,0.02280432,52.15686417,-0.00275345,20.3921566,34.90196228,14.06866074,85,43.13725662,25.88235283,1797.5,36,2.74509811,19.2156868,32,0.0374,9.13,0.618272,-0.0397,25,0.185,0,59
109,-1.59089172,8.71532631,3.65599728,0.02254885,57.25490189,0.02702126,22.74509811,37.25490189,14.06866074,85,43.13725662,44.70588303,1797.5,36,6.66666698,21.56862831,32,-0.249,9.2,0.12321,-0.0364,25,-0.287,-0.556,59
109,-1.56155276,9.29267597,4.27525949,0.07378787,57.25490189,0.02923992,22.74509811,37.25490189,14.06866074,85,65.09803772,44.70588303,1809.25,36,6.66666698,17.25490189,34,-0.227,9.06,2.4951136,-0.0462,25,0.0221,0,58
109,-1.6464262,8.93746471,4.27885199,0.04293245,49.80392075,0.02428232,19.2156868,34.11764908,14.06866074,85,65.09803772,14.50980377,1814.75,36,0.78431374,17.25490189,34,-0.292,9.2,0.618272,-0.0201,25,-0.0652,1.11,58
109,-1.54329073,8.82220459,4.29621601,0.03156906,49.01960754,0.02033157,18.8235302,33.72549057,14.06866074,85,30.98039246,14.50980377,1814.75,36,0.39215687,16.86274529,38,-0.125,9.06,0.12321,-0.0103,25,0.167,-0.556,60
109,-1.72201908,9.01620102,4.46416664,0.05948466,49.01960754,0.04084015,18.8235302,33.72549057,14.06866074,85,27.05882454,12.94117641,1808.5,36,0.39215687,16.86274529,35,-0.0654,9,2.4951136,0.0419,25,0.06,0,59
109,-1.6622932,8.96740246,4.40953016,0.05164284,49.41176605,0.03749804,18.8235302,33.72549057,14.06866074,85,27.05882454,13.33333302,1790.5,36,0.78431374,16.86274529,35,0.267,8.95,0.6491856,0.0171,25,0.332,-1.11,59
110,-1.72456372,9.20121574,4.39216661,0.07308573,50.19607925,-0.0320158,20,34.90196228,14.06866074,85,28.62745094,20.3921566,1772.5,36,1.56862748,17.64705849,41,0.11,8.95,0.618272,-0.04,25,-0.434,0.556,57
110,-1.69417691,8.81501865,4.16374159,0.02766722,50.19607925,0.07538035,20,34.90196228,14.06866074,85,33.72549057,20.3921566,1772.5,36,1.56862748,17.64705849,31.5,-0.256,8.95,0,-0.0337,25,-0.366,-0.556,58
110,-1.51140702,8.39469337,4.1106019,-0.01581264,50.19607925,0.05050511,20,34.50980377,14.06866074,85,30.98039246,16.86274529,1755.25,36,1.56862748,17.64705849,41,-0.216,8.62,0,-0.0273,25,0.0407,0,57
110,-1.43671238,9.01829624,4.37300634,0.05111688,48.23529434,0.03246954,18.8235302,33.33333206,14.06866074,85,30.98039246,9.8039217,1755.25,36,0,16.47058868,41,-0.182,8.62,0,-0.0845,25,0.034,0,57
110,-1.51035917,8.65260696,4.33872747,0.01763386,47.05882263,0.01934615,18.8235302,33.33333206,14.06866074,85,23.13725471,9.8039217,1748.25,36,0,15.29411793,15,-0.562,8.84,0,-0.0591,25,-0.38,0,57
110,-1.90643549,8.92069912,4.61684942,0.06119424,47.05882263,0.04255031,18.4313736,33.33333206,14.06866074,85,20,7.05882359,1750.75,36,0,15.29411793,15,-0.383,8.95,0,-0.04,25,0.179,0,57
110,-1.77949953,8.69092751,4.45892763,0.03110904,47.05882263,0.00688356,15.68627453,30.58823586,14.06866074,85,20,6.27450991,1750.75,36,0,15.68627453,15,-0.256,9.06,0,-0.00191,25,0.127,0,57
110,-2.07723045,9.79862404,4.98238897,0.15938121,47.05882263,0.09720425,15.68627453,30.58823586,14.06866074,85,18.8235302,6.27450991,1737.5,36,0,15.68627453,15,-0.0121,9.06,0.0309136,0.0298,25,0.244,0,57
110,-1.55751109,8.87968445,4.57493639,0.04137534,47.05882263,0.01170795,15.68627453,30.58823586,14.06866074,85,18.8235302,6.27450991,1738.25,36,0,15.29411793,15,0.189,9.06,0.618272,0.131,25,0.201,0,57
110,-1.56858814,9.16214752,4.62463284,0.07734078,47.05882263,-0.0011472,15.68627453,30.58823586,14.06866074,85,18.4313736,6.27450991,1738.25,36,0,15.29411793,15,0.832,9.06,0.0309136,-0.0177,25,0.643,-0.556,57
111,-1.52008891,9.18070889,4.65187645,0.07951528,47.05882263,0.06300893,17.64705849,32.54901886,14.06866074,85,18.4313736,5.88235283,1724,36,0,15.29411793,15,-0.112,9,0.618272,-0.0396,25,0.0145,0,56
111,-1.49673748,9.03161907,4.53721476,0.06053609,47.05882263,0.03325586,17.64705849,32.54901886,14.06866074,85,18.4313736,6.27450991,1724,36,0,15.29411793,15,-0.252,8.94,0.0309136,-0.0784,25,-0.14,-0.556,56
111,-1.77396107,9.36302948,4.75815535,0.1047743,47.05882263,0.08944178,17.64705849,32.54901886,14.06866074,85,18.4313736,6.27450991,1719.5,36,0,15.29411793,15,-0.502,8.94,0.618272,-0.042,25,-0.25,0,55
111,-1.52053797,8.55471039,4.45174265,0.014193,47.05882263,-0.00382394,17.64705849,32.54901886,14.06866074,85,18.4313736,6.27450991,1699,36,0,15.29411793,15,-0.269,9,0,-0.0299,25,0.233,0.556,55
111,-1.40901995,9.22965717,4.632267,0.08144265,47.05882263,0.06280555,18.4313736,32.54901886,14.06866074,85,18.4313736,6.27450991,1699,36,0,15.29411793,15,-0.19,8.94,0.12321,-0.0468,25,0.079,0,56
111,-1.2772938,8.98087406,4.55562639,0.05375296,47.05882263,-0.0071993,18.4313736,33.33333206,14.06866074,85,19.2156868,6.27450991,1694.5,36,0,15.68627453,15,-0.3,9.12,2.58741,-0.0541,25,-0.11,0,56
111,-1.30064535,8.90872383,4.13784552,0.0290429,50.19607925,0.04284427,20.3921566,35.29411697,14.06866074,85,19.2156868,22.35294151,1706.25,36,0.78431374,15.68627453,15,-0.34,9.23,2.4642,-0.0614,25,-0.04,-1.11,56
111,-1.33642089,8.85738087,4.10476398,0.02341789,50.98039246,0.02219694,20.3921566,35.29411697,14.06866074,85,34.50980377,22.35294151,1706.25,36,3.13725495,18.4313736,29,-0.381,9.06,0,-0.0177,25,-0.0409,1.11,54
111,-1.55227208,9.07368088,4.17811155,0.04950911,50.98039246,0.02983083,20.3921566,34.90196228,14.06866074,85,36.86274719,20.7843132,1723.25,36,3.13725495,18.4313736,29,-0.112,9.12,0,-0.0129,25,0.269,0,56
111,-1.49988103,9.23998547,4.24053192,0.08480054,50.98039246,0.06616466,20.3921566,34.90196228,14.06866074,85,36.86274719,20.7843132,1723.25,36,3.13725495,18.4313736,35.5,-0.0809,9.23,0,-0.0056,25,0.0312,0,56
111,-1.43461668,8.96859932,4.15371227,0.0370788,50.98039246,0.03475937,20.3921566,34.90196228,14.06866074,85,36.47058868,20,1762.5,36,3.13725495,18.4313736,40,-0.0347,9.17,0.12321,-0.0784,25,0.0462,0,56
111,-1.36246669,8.97773075,4.19517612,0.03865057,50.58823776,0.01999898,20,34.90196228,14.06866074,85,34.11764908,18.03921509,1778.75,36,3.13725495,18.4313736,40,-0.49,9.23,2.4642,0.0235,25,-0.455,0,56
111,-1.49883318,8.84555531,4.12122965,0.02541548,50.58823776,-0.00864994,20,34.50980377,14.06866074,85,34.11764908,18.03921509,1778.75,36,2.74509811,18.03921509,40.5,0.146,9.23,0.27889,-0.0396,25,0.635,1.11,56
111,-1.38866222,9.11978531,4.27286434,0.05533296,50.58823776,0.03668704,20,34.50980377,14.06866074,84,31.37254906,17.25490189,1803.75,36,2.74509811,18.03921509,40,-0.246,9,5.5778,-0.105,25,-0.391,0,58
111,-1.52652562,8.90438366,4.2388854,0.03625816,49.80392075,0.03380372,19.6078434,34.50980377,14.06866074,84,31.37254906,14.50980377,1823.25,36,1.96078432,17.25490189,40,-0.669,9.23,0,-0.0513,25,-0.424,-1.67,58
112,-1.17236209,9.11469555,4.35429525,0.0556125,50.98039246,0.05579711,20,34.50980377,14.21369839,83,32.15686417,18.43137169,1700.75,36,1.96078432,17.64705849,25.5,-0.318,9.13,0,-0.00281,25,0.138,0,55
112,-1.1103909,8.94509888,4.19128418,0.03230828,50.19607925,0.01365444,19.6078434,34.50980377,14.21369839,83,32.15686417,17.25490189,1700.75,36,2.35294127,18.03921509,35.5,-0.0177,9.02,0,0.0214,25,0.301,0,55
112,-1.28343105,9.11334896,4.3800416,0.05798095,47.45098114,-0.0162663,19.6078434,34.50980377,14.21369839,83,31.76470566,17.25490189,1701.5,36,0.39215687,16.07843208,36.5,0.136,8.93,0,-0.027,25,0.154,0,55
112,-1.57382727,8.89480305,4.4671607,0.04623753,47.45098114,0.02758849,18.8235302,33.33333206,14.21369839,83,23.52941132,9.01960754,1703.75,36,0.39215687,16.07843208,10.5,-0.174,8.84,0.0309136,0.0214,25,-0.31,0,55
112,-1.48401403,8.99943542,4.5734396,0.05909747,47.84313965,0.03050757,18.4313736,33.33333206,14.21369839,83,23.52941132,8.23529434,1703.75,36,0.39215687,16.07843208,10.5,0.139,8.84,0.618272,-0.00281,25,0.312,0,55
112,-1.55032611,9.00168133,4.63930273,0.0633269,47.84313965,0.04468371,18.4313736,33.33333206,14.21369839,83,20.7843132,8.23529434,1670.25,36,0.39215687,15.29411793,15,-0.0182,8.91,0,0.0214,25,-0.157,-0.556,55
112,-1.4715898,8.93941021,4.54814196,0.05236071,47.05882263,0.0385366,18.03921509,32.94117737,14.21369839,83,20.7843132,6.66666651,1651.5,36,0,15.29411793,15,0.138,8.91,0.0309136,0.0457,25,0.156,0,54
112,-1.47982264,8.99210072,4.5520339,0.05739909,47.05882263,0.03674386,18.03921509,32.94117737,14.21369839,83,19.2156868,6.27450991,1651.5,36,0,15.29411793,15,0.293,9.05,0.618272,-0.00281,25,0.156,0,54
112,-1.52637589,8.81397152,4.46252012,0.03801113,47.05882263,0.03721068,18.03921509,32.94117737,14.21369839,83,18.8235302,6.27450991,1632.75,36,0,15.29411793,15,-0.0178,9.07,0.0309136,0.0457,25,-0.311,-0.556,54
112,-1.52383113,8.72236156,4.54185534,0.03341252,47.05882263,-0.00366108,17.25490189,31.76470566,14.21369839,83,18.8235302,6.66666651,1603.75,36,0,15.29411793,15,0.288,8.98,0.618272,0.0214,25,0.306,0,53
112,-1.39165604,8.67640686,4.38093996,0.01989979,47.05882263,-0.01252024,15.68627453,30.58823586,14.21369839,83,19.2156868,6.66666651,1603.75,36,0,15.29411793,15,0.137,8.84,0,0.0457,25,-0.152,-0.556,53
112,-1.62337422,8.98536491,4.66983891,0.06443387,47.05882263,0.07715871,15.68627453,30.58823586,14.21369839,83,19.2156868,6.66666651,1582.75,36,0,15.29411793,15,0.296,8.89,24.336,0.0214,25,0.159,0,52
112,-1.31576383,8.89405441,4.53347254,0.04541701,47.05882263,0.01460508,15.68627453,30.58823586,14.21369839,83,19.2156868,6.66666651,1566.25,36,0,15.29411793,15,0.138,8.88,486.99889,-0.0513,25,-0.158,0,52
112,-1.29465771,8.96815109,4.36881495,0.04441732,47.84313965,0.04168467,15.68627453,30.58823586,14.21369839,83,19.2156868,6.66666651,1566.25,36,0,16.07843208,14.5,-0.331,9.5,6.07064,-0.145,25,-0.469,-15.6,52
113,-1.64897096,9.41422272,3.66587687,0.06247312,54.90196228,0.02066799,17.64705849,30.58823586,14.06866074,85,71.76470947,38.4313736,3142.75,36,9.01960754,24.70588303,38,-0.873,9.62,9.8568,0.0586,25,0.356,1.67,24
113,-1.82979488,9.33593559,3.57995534,0.05517095,54.90196228,0.04787856,17.64705849,30.58823586,14.06866074,85,23.52941132,9.01960754,3260,36,8.62745094,18.8235302,17,0.349,9.54,0.12321,0.0586,25,1.22,2.22,27
113,-1.68803966,9.8020668,2.57778955,0.06639737,62.35294342,0.06128778,26.66666794,41.17647171,14.06866074,85,82.35294342,66.27451324,2663.25,36,8.62745094,18.8235302,20,0.352,9.5,2.95704,0.146,25,0.00293,0,31
113,-1.47742772,9.53112984,2.88779473,0.04529947,61.96078491,0.01600526,24.70588303,39.2156868,14.21369839,85,82.35294342,59.2156868,2663.25,36,10.58823586,28.62745094,20,0.879,9.48,9.98001,-0.13,25,0.527,1.11,31
113,-1.53206408,9.39206886,3.26111841,0.04443079,58.4313736,0.03489202,24.70588303,39.2156868,14.21369839,85,80.78431702,59.2156868,2460,36,7.84313726,24.70588303,21,-0.787,9.38,2.4642,-0.232,25,-1.67,2.22,33
113,-1.60556126,9.37335777,3.39404202,0.04829508,58.4313736,-0.03320102,23.13725471,37.64706039,14.21369839,85,67.45098114,44.31372452,2642,36,7.45098066,24.70588303,32,-1.42,9.42,0.49284,-0.145,25,-0.629,1.11,37
113,-1.89850199,8.88342667,3.63863349,0.01651931,58.03921509,0.07404816,23.13725471,37.64706039,14.21369839,85,58.4313736,38.03921509,2775,36,7.45098066,24.70588303,32,-0.881,9.34,9.8568,-0.0286,25,0.536,0,39
113,-1.77096725,8.90483189,3.94549537,0.02811915,54.90196228,0.0564804,21.56862831,36.07843018,14.06866074,85,58.4313736,24.70588303,2775,36,4.31372547,21.17647171,39.5,-0.175,9.22,0.0309136,0.00045,25,0.705,2.22,39
113,-1.88053942,9.25151157,4.30130529,0.07653278,54.90196228,0.05789411,21.56862831,36.07843018,14.06866074,85,44.31372452,24.70588303,2834.25,36,2.35294127,19.2156868,39,0.00279,9.06,0.618272,0.00045,25,0.178,0,43
113,-1.84955382,8.79121876,4.23604107,0.03146595,50.58823776,0.01662145,20.3921566,34.90196228,14.06866074,85,27.45098114,12.94117641,2823.25,36,2.35294127,18.4313736,38.5,0.00284,9.18,0.0309136,0.0876,25,4.95E-05,0.556,43
113,-1.90658522,8.77400398,4.36597109,0.03673524,50.98039246,0.01808292,20,34.50980377,14.06866074,85,27.45098114,12.94117641,2835.75,36,1.96078432,18.4313736,38.5,0.547,9.04,0.6491856,0.175,25,0.544,0,44
113,-1.76018965,9.02099037,4.58885765,0.06619483,50.19607925,0.00985638,19.6078434,34.50980377,14.06866074,85,25.49019623,12.94117641,2835.75,36,1.17647064,17.64705849,30,1.11,8.92,0.618272,0.175,25,0.561,-0.556,44
113,-1.75060964,8.88971329,4.46177149,0.04850632,50.19607925,0.02228754,19.6078434,34.50980377,14.06866074,85,29.41176605,10.1960783,2812.5,36,1.17647064,15.29411793,44,1.12,8.94,0,0.175,25,0.0149,-0.556,43
113,-1.31441665,9.116642,4.3607316,0.05783957,47.05882263,0.04655887,15.68627453,30.58823586,14.06866074,85,29.41176605,4.70588255,2447.5,36,0,15.29411793,44,1.12,9.14,0.12321,0.131,25,-0.00252,0,42
113,-1.07102275,9.10676193,4.33812904,0.05304092,47.45098114,0.02799269,20,34.50980377,14.06866074,85,16.07843208,15.29411793,1767,36,0,15.68627453,18,0.822,9.14,2.4642,0.044,25,-0.298,0,42
113,-1.01264417,8.92983055,4.56490707,0.04651934,50.98039246,0.02787037,20,34.50980377,14.21369839,85,29.01960754,15.29411793,1767,36,2.35294127,17.64705849,24.5,0.276,9.38,0.12321,-0.0448,25,-0.546,1.11,42
114,-1.6051122,9.39506245,3.92453885,0.06971866,47.45098114,0.05107759,17.25490189,36.47058868,14.06866074,84,47.45098114,9.4117651,2200,36,0,15.68627453,20,-0.274,9.46,2.58741,0.0321,25,0.00645,0,44
114,-1.71633089,9.7544651,3.24465275,0.08141011,60.39215851,0.03912241,24.70588303,39.2156868,14.06866074,84,47.45098114,56.47058868,2200,36,9.8039217,25.49019623,20,0.194,9.43,2.4642,0.0321,25,0.468,1.11,44
